Código del ámbito,Ámbito,Código del área (M49),Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400R","Prevalencia de la inseguridad alimentaria grave en la población rural adulta (porcentaje) (valor anual)","2022","2022","%","14.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20142016","2014-2016","%","7.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20152017","2015-2017","%","8.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20162018","2016-2018","%","9.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20172019","2017-2019","%","9.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20182020","2018-2020","%","10.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20192021","2019-2021","%","12","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401","Prevalencia de la inseguridad alimentaria grave en la población total (%) (promedio de 3 años)","20202022","2020-2022","%","13","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2014","2014","%","7.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2015","2015","%","7.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2016","2016","%","8.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2017","2017","%","9.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2018","2018","%","9.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2019","2019","%","9.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2020","2020","%","12.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2021","2021","%","13.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400","Prevalencia de la inseguridad alimentaria grave en la población total (%) (valor anual)","2022","2022","%","12.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2014","2014","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2015","2015","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2016","2016","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2017","2017","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2018","2018","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2019","2019","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2020","2020","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2021","2021","%","","O","Valor ausente",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400U","Prevalencia de la inseguridad alimentaria grave en la población urbana adulta (porcentaje) (valor anual)","2022","2022","%","10.1","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20142016","2014-2016","%","7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20152017","2015-2017","%","7.7","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20162018","2016-2018","%","8.3","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20172019","2017-2019","%","8.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20182020","2018-2020","%","9.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20192021","2019-2021","%","10.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (promedio de 3 años)","20202022","2020-2022","%","11.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2014","2014","%","6.6","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2015","2015","%","6.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2016","2016","%","7.9","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2017","2017","%","8.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2018","2018","%","8.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2019","2019","%","8.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2020","2020","%","11.4","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2021","2021","%","11.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210400M","Prevalencia de la inseguridad alimentaria grave en la población adulta masculina (%) (valor anual)","2022","2022","%","11.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20142016","2014-2016","%","8.5","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20152017","2015-2017","%","9.2","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20162018","2016-2018","%","9.8","E","Valor estimado",""
"FS","Datos de Seguridad Alimentaria","419","América Latina y el Caribe","6121","Valor","210401F","Prevalencia de la inseguridad alimentaria grave en la población adulta femenina (%) (promedio de 3 años)","20172019","2017-2019","%","10.1","E","Valor estimado",""
